date,sport,game_id,bet_type,legs,bet_label,odds,true_prob,implied_prob,edge,grade,kelly_frac,bet_amount,bankroll_before,result,pnl,bankroll_after,notes
2026-04-30,PARLAY,823714+824929,2-parlay,2,2-串（藍鳥 勝、勇士 勝）,3.615,0.4302,0.2766,0.555,PARLAY,0.0318,130,4214.0,LOSS,-130,4084.0,
2026-04-30,PARLAY,823714+823795+824929,3-parlay,3,3-串（藍鳥 勝、釀酒人 勝、勇士 勝）,8.426,0.2356,0.1187,0.9848,PARLAY,0.0199,80,4084.0,LOSS,-80,4004.0,
2026-04-30,PARLAY,823714+823795+824929+0042500156+0042500116,5-parlay,5,5-串（藍鳥 勝、釀酒人 勝、勇士 勝、馬刺 勝、塞爾提克 勝）,71.449,0.0451,0.014,2.2223,PARLAY,0.0023,10.0,4004.0,LOSS,-10.0,3994.0,強制五關 NT$10
2026-05-01,PARLAY,823309+824686,2-parlay,2,2-串（白襪 勝、小熊 勝）,3.375,0.4651,0.2963,0.5694,PARLAY,0.036,140,3994.0,WIN,332.0,4326.0,
2026-05-01,PARLAY,824686+823713,2-parlay,2,2-串（小熊 勝、藍鳥 勝）,3.361,0.4501,0.2975,0.5128,PARLAY,0.0326,140,4326.0,WIN,331.0,4657.0,
2026-05-01,PARLAY,823309+824686+823713,3-parlay,3,3-串（白襪 勝、小熊 勝、藍鳥 勝）,5.737,0.3302,0.1743,0.8944,PARLAY,0.0283,130,4657.0,WIN,616.0,5273.0,
2026-05-01,PARLAY,823309+824686+823066,3-parlay,3,3-串（白襪 勝、小熊 勝、道奇 勝）,6.23,0.2972,0.1605,0.8512,PARLAY,0.0244,130,5273.0,LOSS,-130,5143.0,
2026-05-01,PARLAY,823309+824686+823713+823066,4-parlay,4,4-串（白襪 勝、小熊 勝、藍鳥 勝、道奇 勝）,10.591,0.211,0.0944,1.2346,PARLAY,0.0193,100,5143.0,LOSS,-100,5043.0,
2026-05-01,PARLAY,823309+824686+823713+823066+824041,5-parlay,5,5-串（白襪 勝、小熊 勝、藍鳥 勝、道奇 勝、天使 勝）,22.982,0.1124,0.0435,1.5833,PARLAY,0.0025,10.0,5043.0,LOSS,-10.0,5033.0,強制五關 NT$10
2026-05-02,PARLAY,823388+824771,2-parlay,2,2-串（海盜 勝、紅襪 勝）,4.5,0.3121,0.2222,0.4045,PARLAY,0.0173,90,5033.0,LOSS,-90,4943.0,
